287	279
134	280
819	280
356	281
739	282
249	283
361	283
185	284
761	285
842	285
465	286
711	287
371	288
81	289
410	290
237	291
132	291
127	292
761	293
920	293
245	293
842	293
465	293
127	294
629	295
465	296
629	297
850	298
629	299
629	300
629	301
302	302
629	303
629	304
629	305
629	306
629	307
629	308
629	309
686	310
761	311
629	311
570	311
880	311
761	312
703	313
165	314
703	314
947	315
761	316
600	316
761	317
600	317
785	318
25	319
356	320
287	321
546	322
762	323
461	323
199	324
845	325
880	325
70	326
879	327
377	328
803	329
120	330
199	331
616	332
465	333
432	334
876	335
672	335
981	336
50	337
499	338
616	339
502	340
479	341
428	342
956	342
329	343
819	343
762	344
805	345
761	346
199	346
842	346
114	347
803	348
645	349
878	350
479	351
597	352
819	352
805	353
874	354
761	355
842	355
761	356
70	357
180	358
309	359
106	360
979	361
465	362
727	363
127	364
802	365
170	365
25	366
879	367
547	368
70	369
27	370
886	371
878	371
368	372
122	373
761	374
986	374
30	375
872	376
30	376
170	377
920	378
66	379
337	380
879	381
25	382
796	383
765	384
306	384
301	384
673	384
774	384
410	385
703	386
842	387
264	388
947	389
761	390
170	391
761	392
803	392
579	393
477	394
502	395
845	396
70	397
127	398
156	399
465	400
986	401
371	402
986	403
745	404
70	405
25	406
570	407
185	408
301	409
50	410
162	411
842	412
629	413
47	413
865	414
785	415
287	416
920	417
627	418
796	419
579	420
287	421
774	422
152	423
368	424
547	425
25	426
986	427
199	428
467	429
7	429
479	430
579	431
616	432
880	433
25	434
506	435
162	436
369	437
961	437
802	438
629	439
664	440
64	441
64	442
47	443
132	444
237	444
986	445
979	446
920	447
368	448
785	449
401	450
4	451
152	452
368	453
266	454
842	455
367	456
803	457
165	458
761	459
368	460
616	461
920	462
339	463
932	463
973	464
846	465
97	466
761	467
761	468
842	468
368	469
448	470
803	471
97	472
673	473
47	473
878	474
479	475
518	476
675	477
774	477
796	478
436	479
47	479
761	480
842	480
152	481
375	482
47	483
814	484
323	485
629	486
629	487
281	488
127	489
879	490
499	491
482	492
761	492
36	493
50	494
802	495
170	495
878	496
245	497
983	498
150	499
986	500
761	501
632	502
785	503
502	504
724	505
560	506
462	507
761	508
525	509
761	510
842	510
652	511
886	511
306	511
322	511
434	512
356	513
356	514
956	515
70	516
25	517
381	518
979	519
761	520
986	521
55	522
47	523
644	524
327	524
562	524
923	524
99	524
520	524
340	525
340	526
371	527
322	528
114	529
323	530
323	531
761	532
785	532
875	533
761	534
493	534
691	535
947	536
936	536
920	537
579	538
419	539
803	540
979	541
448	542
570	543
629	544
600	545
287	546
822	547
723	548
64	549
459	550
796	551
114	552
244	553
50	554
499	555
465	556
127	557
356	558
280	559
97	560
114	561
25	562
25	563
796	564
162	565
252	566
30	567
973	568
579	569
368	570
70	571
983	572
30	573
241	573
846	574
245	575
434	575
477	576
879	577
616	578
287	579
302	580
502	581
785	581
322	582
114	583
465	584
761	585
570	585
322	586
774	586
842	586
616	587
97	588
878	589
527	590
42	590
245	591
875	592
356	593
309	594
629	595
25	596
920	597
25	598
25	599
803	600
629	601
47	602
287	603
356	604
432	605
576	606
47	606
97	607
975	608
836	608
233	608
700	608
970	608
89	608
458	608
898	608
761	609
986	610
368	611
920	612
448	613
556	614
570	615
803	615
479	616
199	617
1	618
236	618
181	618
281	619
502	620
349	621
22	622
887	623
570	623
152	624
410	624
579	625
887	626
570	626
874	627
508	628
432	629
845	630
70	631
127	632
502	633
687	634
64	634
145	635
629	636
502	636
616	636
785	636
880	636
356	637
664	638
616	639
785	640
11	641
822	642
324	643
874	644
703	645
884	646
70	647
47	648
502	649
514	650
70	651
628	652
920	653
842	654
920	655
920	656
845	657
629	658
25	659
673	660
986	661
920	662
845	663
785	664
535	665
336	665
519	666
616	667
986	668
419	669
629	670
664	671
664	672
842	672
805	673
715	674
878	675
785	676
287	677
465	678
874	679
287	680
410	681
629	682
616	683
479	684
448	685
480	686
629	687
25	688
347	689
199	690
878	691
796	692
579	693
162	694
419	695
64	696
340	696
629	696
174	696
337	696
322	697
377	698
715	698
805	699
502	700
174	701
410	702
947	703
936	703
25	704
805	705
761	706
803	706
878	706
920	707
886	708
616	709
881	710
70	711
7	711
410	712
880	713
502	714
979	715
629	716
199	717
47	718
410	718
349	719
47	719
152	720
774	721
70	722
281	723
25	724
70	725
371	726
785	727
875	728
47	729
616	730
502	731
199	732
986	733
721	734
875	735
368	736
368	737
878	738
647	739
387	739
309	740
309	741
649	742
774	743
170	744
629	745
373	746
986	747
499	748
25	749
774	750
887	751
845	751
322	752
880	753
887	754
165	755
845	756
152	757
774	758
50	759
761	760
25	761
598	762
153	763
629	764
372	765
50	766
857	767
235	768
127	769
401	770
444	771
785	772
309	773
629	774
880	775
985	776
880	777
986	778
629	779
25	780
243	781
212	782
419	783
745	784
872	785
745	786
429	787
167	787
322	788
309	788
616	789
211	790
448	791
936	792
664	793
570	794
499	795
664	796
322	797
703	798
805	799
703	800
215	801
629	802
880	803
245	804
434	804
18	805
448	806
761	807
920	807
986	807
199	807
245	807
322	807
170	807
152	808
97	809
600	810
465	811
629	812
199	813
920	814
502	815
570	815
779	816
673	817
723	818
25	819
97	820
797	821
410	822
518	823
703	824
616	825
448	826
70	827
502	828
880	828
175	829
643	830
281	831
761	832
434	833
465	834
961	835
616	836
802	836
880	837
410	838
70	839
359	840
378	840
502	841
920	842
322	842
664	842
842	842
47	842
64	843
842	844
50	845
368	846
70	847
936	847
977	848
905	848
359	849
378	849
287	850
721	851
142	852
532	852
791	853
50	854
340	855
986	856
761	857
803	858
359	859
378	859
629	860
251	861
127	862
199	863
842	864
127	865
70	866
629	867
368	868
759	869
41	870
755	870
72	871
576	872
556	873
70	873
162	874
761	875
127	876
629	877
322	878
616	879
97	880
774	881
785	882
25	883
422	884
170	885
616	886
359	887
378	887
796	888
979	889
359	890
378	890
894	891
676	892
618	892
877	893
774	894
920	895
850	896
322	896
349	897
359	898
378	898
359	899
378	899
986	900
359	901
378	901
880	902
875	903
448	904
377	905
70	906
127	907
143	908
25	909
199	910
301	911
448	912
850	913
266	914
986	915
322	915
499	916
70	917
340	918
162	919
127	920
422	921
761	922
629	923
502	923
885	924
379	925
525	925
18	925
563	925
874	925
281	926
152	927
880	928
979	929
162	929
878	929
796	929
436	929
424	929
4	929
922	929
39	929
410	930
375	931
803	931
371	932
803	933
629	934
880	935
356	936
522	936
127	937
448	938
616	939
842	940
410	941
664	942
377	943
878	943
467	944
419	945
920	946
809	947
499	948
440	949
721	950
101	951
127	952
72	953
70	954
377	954
7	954
377	955
72	956
616	957
70	958
920	959
842	959
70	960
785	961
97	962
600	963
761	964
70	965
410	965
375	966
499	967
785	968
377	969
878	969
502	970
802	971
170	971
761	972
88	973
529	973
598	974
785	975
468	976
199	977
785	978
30	979
127	980
468	981
70	982
822	983
174	984
356	985
180	985
127	986
796	987
36	988
703	989
26	990
502	991
579	992
371	993
134	994
819	994
556	995
340	996
2	997
492	998
890	998
279	998
761	999
344	999
25	1000
152	1001
410	1002
865	1003
70	1004
590	1005
219	1005
30	1006
502	1007
394	1008
410	1009
368	1010
410	1011
663	1012
265	1013
533	1013
806	1013
346	1013
108	1013
656	1014
25	1015
476	1016
533	1016
557	1016
806	1016
321	1017
506	1018
616	1019
664	1020
287	1021
127	1022
70	1023
70	1024
35	1025
371	1026
774	1027
616	1028
880	1029
26	1030
761	1031
986	1031
796	1032
920	1033
629	1034
805	1035
502	1036
664	1037
241	1038
241	1039
70	1040
795	1041
46	1041
664	1042
805	1043
162	1044
162	1045
616	1045
199	1046
629	1047
180	1048
72	1049
629	1050
25	1051
880	1052
663	1053
785	1054
961	1055
47	1055
805	1055
180	1056
50	1057
785	1058
410	1059
499	1060
479	1060
127	1061
909	1062
70	1063
465	1063
120	1064
375	1065
127	1066
673	1067
469	1068
432	1069
774	1070
371	1071
47	1072
250	1073
651	1074
920	1075
616	1075
322	1075
842	1075
487	1076
221	1077
146	1077
568	1077
908	1077
873	1077
579	1078
719	1079
920	1080
761	1081
165	1082
616	1083
375	1084
879	1085
199	1086
245	1087
127	1088
8	1088
11	1089
842	1090
809	1091
97	1092
920	1093
36	1094
502	1095
673	1095
47	1095
920	1096
152	1097
673	1098
110	1099
234	1099
25	1100
127	1101
880	1102
478	1103
465	1104
805	1105
985	1106
50	1107
878	1108
920	1109
663	1110
508	1111
502	1112
479	1113
805	1114
947	1115
356	1116
251	1117
920	1118
671	1119
163	1119
294	1120
490	1121
761	1122
10	1123
726	1124
979	1125
518	1126
805	1127
846	1128
546	1129
165	1130
479	1131
673	1132
785	1133
165	1134
761	1135
245	1136
174	1137
920	1138
761	1139
309	1140
944	1141
761	1142
127	1143
8	1143
127	1144
8	1144
663	1145
920	1146
895	1147
888	1148
707	1149
967	1149
104	1150
827	1151
69	1151
410	1152
502	1153
579	1154
785	1155
616	1156
127	1157
502	1158
502	1159
850	1160
879	1160
333	1161
579	1162
761	1163
479	1164
174	1165
502	1166
785	1167
127	1168
8	1168
174	1169
354	1170
450	1170
97	1171
127	1172
893	1173
371	1174
880	1175
691	1176
127	1177
8	1177
880	1178
368	1179
880	1180
41	1181
588	1181
54	1182
479	1183
411	1184
629	1185
367	1186
675	1187
920	1187
842	1187
703	1188
604	1189
225	1190
785	1191
742	1192
77	1192
758	1193
127	1194
8	1194
629	1195
379	1196
761	1197
47	1197
644	1198
709	1198
703	1199
70	1200
761	1201
850	1201
389	1202
97	1203
39	1204
979	1205
127	1206
8	1206
127	1207
761	1208
802	1208
880	1209
761	1210
389	1211
127	1212
8	1212
865	1213
796	1214
664	1215
986	1216
32	1217
796	1218
127	1219
920	1220
371	1221
410	1222
267	1223
880	1224
761	1225
70	1226
629	1227
846	1228
761	1229
371	1230
803	1231
522	1232
70	1233
502	1234
664	1235
616	1236
258	1237
826	1237
501	1237
518	1238
25	1239
322	1240
377	1241
410	1242
356	1243
875	1244
497	1244
25	1245
317	1246
802	1247
785	1248
301	1249
70	1250
986	1251
47	1252
127	1253
36	1254
97	1255
496	1256
410	1257
878	1258
664	1259
616	1260
154	1261
663	1262
880	1263
629	1264
785	1265
302	1266
986	1267
127	1268
4	1269
979	1270
410	1271
842	1272
809	1273
502	1274
936	1275
25	1276
802	1277
986	1278
920	1279
377	1280
715	1280
100	1281
410	1282
761	1283
850	1283
875	1284
796	1285
778	1285
410	1286
287	1287
47	1288
865	1289
883	1290
986	1291
70	1292
393	1293
47	1294
499	1295
412	1296
811	1296
127	1297
8	1297
369	1298
664	1299
872	1300
971	1300
769	1300
796	1301
122	1302
174	1303
985	1304
357	1305
651	1306
396	1307
986	1308
64	1308
395	1309
337	1310
240	1310
664	1311
664	1311
875	1312
394	1312
227	1313
955	1313
761	1314
920	1314
629	1314
518	1314
337	1314
340	1315
97	1316
468	1317
761	1318
875	1319
394	1319
675	1320
850	1320
465	1320
152	1321
796	1322
25	1323
454	1324
681	1324
541	1324
114	1325
489	1326
888	1327
803	1328
986	1329
175	1330
25	1331
563	1332
805	1333
886	1334
448	1335
888	1336
103	1336
961	1337
986	1338
986	1339
761	1340
84	1341
761	1342
386	1342
245	1342
660	1343
785	1344
114	1345
468	1346
127	1347
822	1348
878	1349
461	1349
663	1350
287	1351
287	1352
301	1353
936	1354
174	1355
878	1356
805	1356
377	1357
371	1358
199	1359
664	1360
643	1361
703	1361
761	1362
920	1362
162	1362
322	1362
309	1362
45	1363
518	1364
616	1365
802	1366
170	1366
33	1367
663	1368
306	1369
465	1369
439	1370
959	1370
456	1371
47	1372
920	1373
410	1374
411	1375
176	1375
174	1376
802	1377
301	1378
322	1379
448	1380
170	1381
97	1382
499	1383
986	1384
349	1385
920	1386
114	1386
896	1387
76	1388
162	1389
72	1390
502	1391
127	1392
517	1393
772	1394
502	1395
796	1396
629	1397
180	1398
664	1399
502	1400
394	1401
70	1402
127	1403
33	1403
47	1404
910	1405
761	1406
64	1407
822	1408
127	1409
127	1410
8	1410
875	1411
394	1411
70	1412
377	1413
72	1414
127	1415
629	1416
127	1417
973	1418
377	1419
715	1419
888	1420
111	1420
127	1421
170	1422
468	1423
629	1424
502	1425
313	1426
805	1427
880	1428
436	1429
629	1430
377	1431
715	1431
436	1432
761	1433
846	1433
802	1433
170	1433
47	1433
576	1434
448	1435
579	1436
880	1437
601	1438
761	1439
933	1440
668	1440
25	1441
875	1442
556	1442
572	1443
986	1444
845	1445
629	1445
570	1445
805	1445
887	1445
648	1446
25	1447
663	1448
420	1449
716	1449
388	1449
794	1449
522	1450
70	1451
322	1452
322	1453
127	1454
162	1455
502	1456
245	1457
434	1457
371	1458
428	1459
352	1459
805	1460
629	1461
419	1462
55	1463
171	1464
180	1465
673	1466
47	1466
629	1467
127	1468
502	1469
525	1470
518	1471
872	1472
518	1473
322	1474
774	1475
322	1476
616	1477
558	1478
968	1478
845	1479
127	1480
880	1481
879	1482
513	1482
920	1483
359	1484
378	1484
127	1485
64	1486
764	1487
410	1488
377	1489
920	1490
979	1491
850	1492
673	1492
461	1492
64	1493
850	1494
673	1494
461	1494
127	1495
55	1496
961	1497
371	1498
402	1499
828	1499
803	1500
639	1500
880	1501
664	1502
878	1503
573	1504
616	1505
986	1506
502	1507
159	1508
761	1509
761	1510
629	1510
367	1510
570	1510
410	1510
616	1511
802	1512
170	1512
774	1513
371	1514
97	1515
170	1516
802	1516
4	1517
502	1518
85	1519
410	1520
673	1521
842	1521
47	1521
287	1522
175	1523
576	1524
368	1525
127	1526
127	1527
673	1528
47	1528
432	1529
410	1530
616	1531
410	1532
165	1533
114	1534
114	1535
773	1536
195	1537
761	1538
761	1539
616	1540
25	1541
802	1542
170	1542
465	1543
371	1544
371	1545
170	1546
805	1547
495	1548
97	1549
576	1549
101	1550
240	1551
872	1552
805	1553
875	1554
394	1554
875	1555
598	1556
774	1557
797	1558
850	1559
322	1559
803	1560
70	1561
797	1562
26	1563
947	1563
349	1564
419	1565
322	1566
371	1567
317	1568
879	1569
70	1570
499	1571
410	1572
570	1573
803	1573
673	1574
368	1575
419	1576
499	1577
761	1578
673	1578
311	1579
236	1579
499	1580
894	1581
311	1582
236	1582
313	1583
986	1584
880	1585
468	1586
451	1587
783	1587
953	1587
571	1587
71	1588
381	1589
920	1590
502	1591
774	1592
761	1593
920	1593
394	1594
902	1595
500	1596
355	1596
866	1597
805	1598
673	1599
761	1600
421	1601
301	1602
802	1603
170	1603
847	1604
378	1605
499	1606
394	1607
521	1608
118	1608
684	1609
23	1609
273	1609
806	1609
136	1609
515	1609
907	1609
545	1609
561	1609
536	1609
70	1610
162	1611
664	1612
579	1613
761	1614
25	1615
434	1616
880	1617
785	1618
368	1619
269	1620
878	1621
301	1622
36	1623
25	1624
579	1625
375	1626
375	1626
920	1627
920	1628
499	1629
920	1630
154	1631
600	1632
70	1633
359	1634
378	1634
174	1635
805	1635
572	1636
175	1637
70	1638
761	1639
920	1639
410	1640
903	1641
290	1641
410	1642
502	1643
47	1644
845	1645
152	1646
162	1647
215	1648
127	1649
920	1650
842	1651
879	1652
629	1653
664	1654
47	1655
26	1656
70	1656
979	1657
432	1658
570	1659
961	1659
819	1660
931	1660
114	1661
174	1662
865	1662
761	1663
629	1663
986	1664
616	1664
842	1664
64	1664
683	1665
68	1665
165	1666
428	1667
629	1668
410	1669
70	1670
31	1671
636	1671
832	1671
26	1672
70	1672
479	1673
162	1674
378	1675
797	1676
465	1677
340	1678
191	1679
485	1679
761	1680
560	1681
322	1682
309	1683
712	1684
878	1685
180	1686
25	1687
761	1688
50	1689
774	1690
850	1691
669	1692
92	1692
820	1692
538	1692
410	1693
703	1694
745	1695
895	1696
920	1697
245	1697
371	1698
165	1699
875	1699
579	1700
199	1701
868	1702
117	1702
215	1703
410	1703
579	1704
895	1705
872	1706
971	1706
769	1706
26	1707
323	1708
643	1709
657	1710
60	1710
785	1711
880	1712
47	1713
761	1714
70	1715
479	1716
47	1717
322	1718
452	1719
875	1720
57	1721
184	1721
373	1722
410	1723
369	1724
805	1725
152	1726
33	1726
805	1727
252	1728
70	1729
802	1730
796	1731
127	1732
70	1733
480	1734
986	1735
162	1736
721	1737
479	1738
377	1739
260	1740
47	1741
127	1742
880	1743
502	1744
502	1745
390	1746
419	1747
468	1748
502	1749
503	1750
77	1750
77	1750
643	1751
579	1752
309	1753
465	1753
606	1754
986	1755
673	1756
127	1757
761	1758
979	1759
920	1760
377	1761
465	1762
47	1763
422	1764
598	1765
920	1766
322	1766
170	1766
616	1767
598	1768
164	1769
947	1770
986	1771
616	1771
489	1772
30	1772
245	1773
882	1774
70	1775
207	1776
803	1777
664	1778
722	1779
796	1780
162	1781
152	1782
638	1783
508	1784
446	1785
986	1786
377	1787
302	1788
673	1789
245	1790
70	1791
45	1792
306	1793
313	1794
663	1795
629	1796
986	1797
761	1798
633	1798
880	1799
629	1800
47	1801
55	1802
944	1803
152	1804
859	1805
859	1806
499	1807
287	1808
629	1809
920	1810
920	1810
368	1811
887	1812
845	1812
664	1812
468	1812
805	1813
773	1814
410	1815
541	1816
454	1816
681	1816
761	1817
888	1817
986	1818
664	1819
406	1820
162	1821
127	1822
15	1823
710	1824
692	1824
253	1825
774	1826
47	1827
55	1828
578	1829
223	1829
659	1829
486	1829
986	1830
774	1831
600	1832
715	1833
152	1834
70	1835
850	1835
979	1836
64	1837
761	1838
579	1839
502	1840
556	1841
70	1842
390	1842
174	1842
105	1843
140	1843
468	1844
127	1845
294	1846
70	1847
97	1848
761	1849
199	1850
629	1851
70	1852
629	1852
72	1853
375	1854
337	1854
745	1855
70	1856
673	1857
579	1858
282	1859
410	1860
251	1861
802	1862
880	1862
639	1863
602	1864
785	1865
97	1866
872	1867
831	1868
986	1869
127	1870
920	1871
570	1872
961	1872
487	1873
72	1873
116	1874
26	1875
802	1876
170	1876
979	1877
367	1878
803	1879
410	1879
190	1880
806	1880
629	1881
97	1882
761	1883
322	1883
25	1884
629	1885
745	1886
114	1887
805	1888
152	1889
47	1890
961	1890
805	1891
369	1892
920	1893
880	1894
761	1895
629	1896
765	1897
502	1898
802	1899
170	1899
465	1900
961	1901
479	1902
719	1903
785	1904
745	1905
803	1906
616	1907
785	1907
198	1908
50	1909
127	1910
8	1910
322	1911
825	1912
666	1912
605	1912
50	1913
377	1914
715	1914
785	1915
356	1916
582	1917
185	1917
919	1917
947	1918
570	1919
97	1920
796	1921
643	1922
664	1923
419	1924
837	1925
878	1926
356	1927
979	1928
633	1929
570	1930
961	1930
50	1931
570	1932
961	1932
803	1933
47	1933
804	1934
868	1935
348	1935
397	1936
7	1937
207	1938
699	1938
502	1939
804	1940
886	1941
785	1942
171	1943
468	1944
152	1945
199	1946
761	1947
920	1947
805	1948
785	1949
803	1950
309	1951
175	1952
301	1953
465	1954
47	1955
25	1956
114	1957
436	1958
600	1959
796	1960
629	1961
616	1962
367	1963
396	1964
165	1965
863	1966
763	1966
411	1967
986	1968
956	1969
322	1970
920	1971
729	1972
673	1973
30	1974
4	1974
9	1975
123	1975
850	1976
322	1976
174	1976
803	1977
432	1978
878	1979
371	1980
309	1981
796	1982
947	1983
436	1984
842	1985
419	1986
598	1987
803	1988
301	1989
796	1990
410	1991
381	1992
616	1993
479	1994
850	1995
673	1995
461	1995
880	1996
920	1997
761	1998
766	1999
301	2000
761	2001
920	2001
761	2002
371	2003
479	2004
11	2005
479	2006
175	2006
616	2007
850	2008
802	2009
170	2009
410	2010
434	2011
803	2012
878	2013
410	2014
761	2015
419	2016
309	2017
842	2018
664	2019
761	2020
920	2020
26	2021
620	2022
981	2023
791	2024
791	2025
322	2026
842	2026
403	2027
882	2027
846	2028
791	2029
337	2030
322	2031
102	2031
819	2032
376	2032
850	2033
791	2034
337	2035
986	2036
367	2037
499	2038
479	2039
880	2040
154	2041
180	2042
479	2043
467	2044
353	2045
982	2045
55	2046
368	2047
761	2048
791	2049
322	2050
266	2051
629	2052
353	2053
982	2053
193	2054
152	2055
174	2056
791	2057
791	2058
791	2059
587	2060
580	2060
629	2061
920	2062
598	2063
70	2064
884	2065
479	2066
791	2067
522	2068
30	2069
761	2070
920	2071
785	2072
322	2073
97	2074
939	2075
97	2076
166	2077
506	2077
70	2078
986	2079
465	2079
845	2080
961	2080
616	2081
673	2082
340	2083
986	2083
791	2084
377	2085
920	2086
304	2087
117	2087
170	2088
673	2089
47	2089
616	2090
72	2091
39	2092
419	2093
25	2094
368	2095
770	2096
148	2097
479	2098
479	2099
879	2100
502	2101
479	2102
664	2103
589	2104
761	2105
629	2106
25	2107
226	2108
978	2108
454	2109
681	2109
541	2109
394	2110
479	2111
502	2112
70	2113
377	2114
7	2115
7	2116
70	2117
165	2118
127	2119
875	2120
162	2121
356	2122
479	2123
410	2124
986	2125
664	2126
70	2127
579	2128
703	2129
448	2130
10	2131
799	2131
47	2132
50	2133
322	2134
842	2134
842	2135
25	2136
26	2137
643	2137
377	2138
579	2139
479	2140
301	2141
947	2142
72	2143
755	2143
576	2144
47	2144
479	2145
479	2146
673	2147
629	2148
842	2149
541	2150
454	2150
681	2150
381	2151
322	2152
712	2153
748	2154
216	2154
301	2155
165	2156
47	2157
842	2158
322	2159
356	2160
464	2161
834	2161
246	2161
806	2161
28	2161
613	2161
821	2162
127	2163
114	2164
761	2165
322	2166
70	2167
920	2168
470	2169
26	2170
419	2171
72	2172
774	2173
448	2174
465	2175
598	2176
920	2177
26	2178
643	2178
609	2179
664	2180
114	2181
428	2182
956	2182
675	2183
761	2183
950	2184
920	2185
55	2186
114	2187
479	2188
592	2189
58	2189
394	2190
541	2191
454	2191
681	2191
114	2192
691	2193
541	2194
681	2194
454	2194
454	2195
541	2195
681	2195
114	2196
915	2197
690	2198
772	2199
47	2200
70	2201
242	2202
382	2202
180	2202
70	2203
917	2204
502	2205
600	2206
986	2207
465	2207
616	2207
842	2207
64	2207
356	2208
664	2209
70	2210
127	2211
920	2212
842	2212
847	2213
152	2214
175	2215
502	2216
293	2217
112	2217
70	2218
127	2219
541	2220
454	2220
681	2220
337	2221
245	2222
403	2223
127	2224
721	2225
761	2226
774	2226
152	2227
322	2228
878	2228
97	2229
180	2230
114	2231
301	2232
50	2233
238	2234
901	2234
322	2235
878	2235
920	2236
673	2237
785	2238
920	2239
862	2240
570	2241
880	2241
25	2242
322	2243
70	2244
761	2245
368	2246
541	2247
454	2247
681	2247
114	2248
761	2249
600	2249
579	2250
95	2251
63	2251
502	2252
879	2252
50	2253
761	2254
322	2254
878	2255
382	2256
381	2257
880	2258
579	2259
114	2260
356	2261
673	2262
633	2263
377	2264
880	2265
266	2266
802	2267
170	2267
761	2268
70	2269
301	2270
673	2270
199	2271
541	2272
454	2272
681	2272
889	2273
987	2274
309	2275
762	2276
903	2276
880	2277
514	2278
864	2278
197	2278
502	2279
616	2280
785	2281
761	2282
944	2283
502	2284
576	2285
55	2286
761	2287
465	2287
629	2288
479	2289
47	2289
673	2290
47	2290
920	2291
616	2292
576	2293
413	2294
986	2295
502	2296
796	2297
30	2298
541	2299
454	2299
681	2299
306	2300
306	2301
629	2302
127	2303
880	2304
356	2305
796	2306
385	2307
736	2308
583	2308
322	2309
842	2309
97	2310
303	2311
127	2312
479	2313
0	2314
418	2314
5	2314
391	2314
67	2314
806	2314
410	2315
410	2316
791	2317
374	2318
127	2319
448	2320
576	2321
114	2322
889	2323
920	2324
774	2325
465	2325
842	2326
468	2327
50	2328
785	2329
245	2330
50	2331
301	2332
25	2333
47	2334
301	2335
127	2336
598	2337
803	2338
845	2339
97	2340
803	2341
703	2342
664	2343
437	2344
986	2345
25	2346
50	2347
663	2348
465	2349
802	2349
170	2349
707	2350
505	2350
713	2350
894	2350
48	2350
682	2350
806	2350
893	2351
70	2352
920	2353
30	2353
664	2354
920	2355
174	2356
180	2357
518	2358
302	2359
322	2360
162	2361
920	2362
70	2363
50	2364
547	2365
629	2366
880	2367
842	2368
875	2369
276	2370
761	2371
841	2372
805	2373
231	2374
350	2375
815	2375
725	2375
954	2376
337	2377
508	2378
301	2379
419	2380
580	2381
26	2381
77	2382
132	2382
471	2383
461	2383
8	2383
842	2384
70	2385
936	2385
803	2386
757	2387
72	2388
377	2389
805	2389
673	2390
703	2391
567	2392
70	2393
664	2394
803	2395
802	2395
805	2396
508	2397
875	2398
761	2399
842	2399
356	2400
582	2401
371	2402
979	2403
371	2404
920	2405
850	2405
152	2406
502	2407
25	2408
443	2409
879	2410
301	2411
144	2412
802	2413
290	2413
356	2414
47	2415
377	2416
880	2417
502	2418
842	2419
340	2420
635	2420
541	2421
454	2421
681	2421
785	2422
879	2423
410	2424
936	2425
218	2426
552	2426
851	2426
612	2426
986	2427
114	2428
410	2429
377	2430
715	2430
301	2431
382	2432
180	2432
133	2432
579	2433
842	2434
301	2435
855	2436
807	2436
801	2436
70	2437
13	2438
880	2439
378	2440
579	2441
629	2442
518	2443
872	2444
616	2445
805	2446
939	2447
127	2448
906	2449
150	2450
472	2451
791	2452
930	2453
368	2454
368	2455
745	2456
502	2457
579	2458
629	2459
842	2460
25	2461
